"StartDate","EndDate","Progress","Duration (in seconds)","Finished","RecordedDate","DistributionChannel","UserLanguage","Q46_First Click","Q46_Last Click","Q46_Page Submit","Q46_Click Count","interest","interfr","earnings","earnmost","earnleast","over6","earnbta","Q28","Q36","Q37","Q38","Q39","Q42","Q40","Q41","Q43","Q136","Q46","Q44","Q127","Q47_1","Q47_2","Q47_3","Q47_4","Q47_5","Q47_6","Q47_7","Q47_8","Q47_DO_1","Q47_DO_2","Q47_DO_3","Q47_DO_4","Q47_DO_5","Q47_DO_6","Q47_DO_7","Q47_DO_8","Q29","Q30","Q31_1","Q31_2","Q31_3","Q31_4","Q31_5","Q32","Q33","Q34","Q35","Q45_First Click","Q45_Last Click","Q45_Page Submit","Q45_Click Count","FL_17_DO_FL_21","FL_17_DO_FL_42","FL_17_DO_FL_25","FL_17_DO_FL_54","FL_17_DO_FL_22","FL_17_DO_FL_65","FL_35_DO_ExpectedValueTest","FL_35_DO_PreviousMLM","FL_35_DO_Risk","EarningsT1_DO_Q103","EarningsT1_DO_Q93","EarningsT1_DO_Q99","EarningsT1_DO_Q100","EarningsT1_DO_Q101","EarningsT1_DO_Q102","EarningsT1_DO_Q106","EarningsT1_DO_Q95","EarningsT1_DO_Q107","EarningsT1_DO_Q96","EarningsT1_DO_Q108","EarningsT1_DO_Q97","EarningsT1_DO_Q109","EarningsT1_DO_Q98","EarningsT1_DO_Q104","EarningsT1_DO_Q105","EarningsT1_DO_Q94","EarningsT2_DO_Q170","EarningsT2_DO_Q171","EarningsT2_DO_Q169","EarningsT2_DO_Q176","EarningsT2_DO_Q165","EarningsT2_DO_Q166","EarningsT2_DO_Q167","EarningsT2_DO_Q179","EarningsT2_DO_Q157","EarningsT2_DO_Q172","EarningsT2_DO_Q173","EarningsT2_DO_Q137","EarningsT2_DO_Q174","EarningsT2_DO_Q163","EarningsT2_DO_Q175","EarningsT2_DO_Q164","EarningsC_DO_Q44","EarningsC_DO_Q121","EarningsC_DO_Q122","EarningsC_DO_Q123","EarningsC_DO_Q23","EarningsC_DO_Q22","EarningsC_DO_Q21","EarningsC_DO_Q117","EarningsC_DO_Q118","EarningsC_DO_Q119","EarningsC_DO_Q120","EarningsC_DO_Q27","EarningsC_DO_Q138","ExpectedValueTest_DO_Q42","ExpectedValueTest_DO_Q41","ExpectedValueTest_DO_Q40","ExpectedValueTest_DO_Q39","ExpectedValueTest_DO_Q38","ExpectedValueTest_DO_Q37","ExpectedValueTest_DO_Q36","IndividualInformation_DO_Q35","IndividualInformation_DO_Q34","IndividualInformation_DO_Q33","IndividualInformation_DO_Q32","IndividualInformation_DO_Q31","IndividualInformation_DO_Q30","IndividualInformation_DO_Q29","T1","T2","C","treatment","tml","tlm","mtl","mlt","ltm","lmt","earnorder","interestg","interestover1","expenses","earnhigh","earnfirst","gender","woman","man","age","education","educ_hs","educ_sc","educ_cg","educ_pg","income","inc_0","inc_25","inc_50","inc_100","black","white","hispanic","other","religious","rel_nr","rel_lr","rel_sr","rel_vr","relig","knownMLM","knowMLMstill","wasMLM","nowMLM","MLMrecruited","numeracy","finance","EVtest","knowledge","earnbta4","risk","linterest","learnings","learnmost","learnleast","lover6","lexpenses","learnbta"
2020-04-01 11:48:28,2020-04-01 12:11:18,100,1369,"True",2020-04-01 12:11:18,"anonymous","EN",0,0,695.836,0,1,"This reminds me of various MLM style businesses that may sound good, but ultimately benefit those at the top the most. I don't have a network of people I could convince to buy their surely overpriced products, and would not enjoy doing so.",5000,20000,0,0.15,2,NA,"Exactly 10 people","Exactly $15,000","More than $240","More than $102","More than $50","Less than what you can buy today with the money in this account","False","Yes","No","No","No",NA,2,3,3,3,4,4,3,3,"3","1","4","2","7","8","6","5","Man",38,NA,NA,NA,"White",NA,"Not Hispanic or Latino","Some college","$25,000 to $49,999","Somewhat religious",212.201,212.201,214.159,1,NA,NA,NA,NA,"1",NA,"1","2","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","11","12","13","4","3","5","1","8","9","10","6","7","7","4","1","6","5","2","3","3","1","7","4","5","6","2",0,0,1,"No Disclosure",0,0,0,1,0,0,"mlt","1- No Interest At All",FALSE,NA,1,FALSE,"Man",FALSE,TRUE,38,"Some college",FALSE,TRUE,FALSE,FALSE,"$25,000 to $49,999",FALSE,TRUE,FALSE,FALSE,0,1,FALSE,0,"Somewhat religious",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,FALSE,2,3,1,6,FALSE,25,0,8.5173931714189,9.90353755128617,0,0.139761942375159,NA,0.693147180559945
2020-04-01 11:55:14,2020-04-01 12:16:39,100,1284,"True",2020-04-01 12:16:39,"anonymous","EN",0,0,508.467,0,1,"I have absolutely no desire to join a direct selling company.  I think they prey on people and rely solely on getting more sellers in so that the people at the top can make more money.  They also rely on you preying on your friends/family to sell to.",1000,1500,100,0.05,1,"1000","Exactly 10 people","Exactly $15,000","Less than $240","More than $102","More than $50","Less than what you can buy today with the money in this account","False","Yes","Yes","Yes","No",NA,2,3,2,6,2,2,2,3,"1","8","7","3","2","4","5","6","Woman",43,NA,NA,NA,"White",NA,"Not Hispanic or Latino","College graduate","$100,000 or more","Very religious",0,0,251.716,0,NA,NA,NA,NA,NA,"1","2","3","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","11","12","13","3","5","4","1","8","9","10","6","7","5","3","2","6","4","1","7","7","5","6","4","3","2","1",0,0,1,"No Disclosure",0,0,0,0,1,0,"ltm","1- No Interest At All",FALSE,1000,0,TRUE,"Woman",TRUE,FALSE,43,"College Graduate/Vocational Training",FALSE,FALSE,TRUE,FALSE,"$100,000 or more",FALSE,FALSE,FALSE,TRUE,0,1,FALSE,0,"Very religious",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,1,3,1,5,FALSE,22,0,6.90875477931522,7.31388683163346,4.61512051684126,0.048790164169432,6.90875477931522,0
2020-04-01 11:47:37,2020-04-01 12:17:55,100,1818,"True",2020-04-01 12:17:56,"anonymous","EN",0,0,538.465,0,4,"I would be interested in learning more because of the flexibility and financial opportunities, but I have been involved with an MLM in the past and did not have a good experience and lost a lot of money.  I would need to know what makes this one unique and see more about the cost model.",1000,2000,100,0.05,3,"1500","More than 10 people","Exactly $15,000","More than $240","More than $102","Less than $50","Less than what you can buy today with the money in this account","False","Yes","No","Yes","Yes","No",6,1,6,3,3,6,3,6,"2","1","7","3","8","5","6","4","Man",38,NA,NA,NA,"White",NA,"Not Hispanic or Latino","Post graduate degree","$100,000 or more","Not too religious",0,0,213.773,0,NA,NA,NA,NA,"1",NA,"3","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","11","12","13","4","3","5","1","8","9","10","6","7","3","1","2","4","7","6","5","5","2","7","3","6","1","4",0,0,1,"No Disclosure",0,0,0,1,0,0,"mlt","4",TRUE,1500,0,FALSE,"Man",FALSE,TRUE,38,"Post graduate degree",FALSE,FALSE,FALSE,TRUE,"$100,000 or more",FALSE,FALSE,FALSE,TRUE,0,1,FALSE,0,"Not too religious",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,3,3,0,6,FALSE,34,1.38629436111989,6.90875477931522,7.60140233458373,4.61512051684126,0.048790164169432,7.31388683163346,1.09861228866811
2020-04-01 11:31:03,2020-04-01 12:18:59,100,2876,"True",2020-04-01 12:19:00,"anonymous","EN",0,0,811.71,0,4,"Because although it seems like a good opportunity, it also seems like it could be some sort of scam. It seems helpful but why would you want to expose all this helpful information that could hurt other businesses?",10000,60000,1000,0.45,3,"10000","More than 10 people","Exactly $15,000","Exactly $240","Less than $102","Exactly $50","More than you can buy today with the money in this account","False","No",NA,"No","No",NA,4,6,5,3,7,7,7,6,"5","3","4","7","8","2","1","6","Woman",27,NA,NA,NA,"White",NA,"Not Hispanic or Latino","College graduate","$50,000 to 99,999","Not at all religious",2.826,2.826,232.923,1,NA,NA,NA,NA,"1",NA,"1","3","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","11","12","13","3","5","4","1","8","9","10","6","7","1","2","4","3","7","5","6","2","4","7","6","3","5","1",0,0,1,"No Disclosure",0,0,0,0,1,0,"ltm","4",TRUE,10000,1,FALSE,"Woman",TRUE,FALSE,27,"College Graduate/Vocational Training",FALSE,FALSE,TRUE,FALSE,"$50,000 to 99,999",FALSE,FALSE,TRUE,FALSE,0,1,FALSE,0,"Not at all religious",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,2,1,0,3,FALSE,45,1.38629436111989,9.21044036697652,11.002116507732,6.90875477931522,0.371563556432483,9.21044036697652,1.09861228866811
2020-04-01 11:24:26,2020-04-01 12:29:04,100,3878,"True",2020-04-01 12:29:05,"anonymous","EN",3169.577,3169.577,3179.639,1,2,"There have been these style programs around for years. I never met anyone that made anything substantial off these type of sales programs.",10000,25000,2500,0.85,4,"2400","More than 10 people","Exactly $15,000","More than $240","More than $102","Don't Know","Less than what you can buy today with the money in this account","False","No",NA,"No","No",NA,2,3,4,6,6,2,1,1,"8","6","3","5","1","7","2","4","Man",39,NA,NA,NA,"White",NA,"Not Hispanic or Latino","College graduate","$50,000 to 99,999","Not too religious",0,0,219.381,0,NA,NA,NA,NA,NA,"1","3","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","11","12","13","4","5","3","1","8","9","10","6","7","7","1","4","6","3","2","5","6","2","1","5","3","7","4",0,0,1,"No Disclosure",0,1,0,0,0,0,"tlm","2",TRUE,2400,1,TRUE,"Man",FALSE,TRUE,39,"College Graduate/Vocational Training",FALSE,FALSE,TRUE,FALSE,"$50,000 to 99,999",FALSE,FALSE,TRUE,FALSE,0,1,FALSE,0,"Not too religious",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,NA,FALSE,3,3,0,6,FALSE,25,0.693147180559945,9.21044036697652,10.1266711030504,7.82444593087762,0.615185639090233,7.78364059622125,1.38629436111989
2020-04-01 12:13:09,2020-04-01 12:30:57,100,1068,"True",2020-04-01 12:30:58,"anonymous","EN",0,0,502.425,0,1,"I feel like this is another multi-level marketing type business, much like Thrive.  From what I gathered, you will likely make more profit by getting people to sign up under you, and that makes me uncomfortable.  I'm not socially inclined so selling to my friends isn't something I would ever want to do.",2000,5000,100,0.15,3,"1000","Exactly 10 people","Exactly $15,000","More than $240","More than $102","More than $50","Less than what you can buy today with the money in this account","False","Yes","Yes","Yes","No",NA,2,5,4,3,4,4,7,5,"2","8","4","6","1","5","3","7","Woman",37,NA,NA,NA,"White",NA,"Not Hispanic or Latino","High school graduate","$50,000 to 99,999","Not too religious",0,0,209.994,0,NA,NA,NA,NA,"1",NA,"2","1","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","11","12","13","5","3","4","1","8","9","10","6","7","2","5","1","7","4","3","6","3","6","5","4","2","7","1",0,0,1,"No Disclosure",0,0,1,0,0,0,"mtl","1- No Interest At All",FALSE,1000,1,FALSE,"Woman",TRUE,FALSE,37,"High school or less",TRUE,FALSE,FALSE,FALSE,"$50,000 to 99,999",FALSE,FALSE,TRUE,FALSE,0,1,FALSE,0,"Not too religious",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,2,3,1,6,FALSE,34,0,7.60140233458373,8.5173931714189,4.61512051684126,0.139761942375159,6.90875477931522,1.09861228866811
2020-04-01 12:17:33,2020-04-01 12:35:26,100,1072,"True",2020-04-01 12:35:27,"anonymous","EN",128.415,128.415,500.024,1,1,"I already am running my own business that I started a couple years ago and it has taken off quite a bit that I am not sure I have enough time right now to dedicate the time needed to get this off the ground.",50000,1e+05,50000,0.65,6,"10000","More than 10 people","Exactly $15,000","More than $240","More than $102","Less than $50","Less than what you can buy today with the money in this account","False","Yes","Yes","Yes","No",NA,6,1,6,1,6,4,1,3,"6","2","3","7","8","4","1","5","Man",42,NA,NA,NA,"White",NA,"Not Hispanic or Latino","Some postgraduate education","$50,000 to 99,999","Not too religious",9.977,9.977,212.001,1,NA,NA,NA,NA,NA,"1","1","3","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","11","12","13","4","5","3","1","8","9","10","6","7","3","5","4","7","6","2","1","2","4","3","1","6","5","7",0,0,1,"No Disclosure",0,1,0,0,0,0,"tlm","1- No Interest At All",FALSE,10000,1,TRUE,"Man",FALSE,TRUE,42,"College Graduate/Vocational Training",FALSE,FALSE,TRUE,FALSE,"$50,000 to 99,999",FALSE,FALSE,TRUE,FALSE,0,1,FALSE,0,"Not too religious",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,3,3,0,6,TRUE,28,0,10.8197982842103,11.5129354649202,10.8197982842103,0.500775287912489,9.21044036697652,1.79175946922805
2020-04-01 12:17:09,2020-04-01 12:38:33,100,1283,"True",2020-04-01 12:38:33,"anonymous","EN",0,0,505.072,0,6,"The video was upbeat and made me feel excited about the program. It would be great to be fully independent, to pick your own hours, travel when you wanted and not have to worry about working around your own or anyone else's schedule.",15000,45000,5000,0.85,3,NA,"More than 10 people","Exactly $15,000","Exactly $240","More than $102","Less than $50","Exactly the same as what you can buy today with the money in this account","False","Yes","Yes","Yes","No",NA,4,3,3,1,4,2,2,1,"4","7","5","2","6","3","1","8","Woman",57,NA,NA,NA,"White",NA,"Not Hispanic or Latino","High school graduate","$50,000 to 99,999","Not too religious",0,0,213.989,0,NA,NA,NA,NA,"1",NA,"1","3","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","11","12","13","5","4","3","1","8","9","10","6","7","4","3","7","1","2","6","5","1","5","6","4","7","3","2",0,0,1,"No Disclosure",1,0,0,0,0,0,"tml","6",TRUE,NA,1,FALSE,"Woman",TRUE,FALSE,57,"High school or less",TRUE,FALSE,FALSE,FALSE,"$50,000 to 99,999",FALSE,FALSE,TRUE,FALSE,0,1,FALSE,0,"Not too religious",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,2,2,0,4,FALSE,20,1.79175946922805,9.61587214452889,10.7144399907278,8.5173931714189,0.615185639090233,NA,1.09861228866811
2020-04-01 12:20:27,2020-04-01 12:43:32,100,1385,"True",2020-04-01 12:43:32,"anonymous","EN",0,0,498.578,0,3,"its too hard right now to sell. people are already being asked asked by others to buy stuff.",2000,4000,500,0.35,4,NA,"More than 10 people","Exactly $15,000","More than $240","More than $102","Less than $50","Less than what you can buy today with the money in this account","False","No",NA,"No","No",NA,2,1,2,3,2,2,4,5,"4","3","8","7","1","2","6","5","Woman",67,NA,NA,NA,"White",NA,"Not Hispanic or Latino","College graduate","$50,000 to 99,999","Very religious",0,0,400.102,0,NA,NA,NA,NA,NA,"1","2","3","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","11","12","13","4","5","3","1","8","9","10","6","7","4","3","5","1","6","2","7","1","4","3","7","5","6","2",0,0,1,"No Disclosure",0,1,0,0,0,0,"tlm","3",TRUE,NA,1,TRUE,"Woman",TRUE,FALSE,67,"College Graduate/Vocational Training",FALSE,FALSE,TRUE,FALSE,"$50,000 to 99,999",FALSE,FALSE,TRUE,FALSE,0,1,FALSE,0,"Very religious",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,NA,FALSE,3,3,0,6,FALSE,21,1.09861228866811,7.60140233458373,8.29429960885724,6.21660610108486,0.300104592450338,NA,1.38629436111989
2020-04-01 12:04:24,2020-04-01 12:48:07,100,2622,"True",2020-04-01 12:48:08,"anonymous","EN",0,0,526.553,0,6,"I have no time but I would recommend it to friends.",6000,20000,1200,0.65,3,"3000","More than 10 people","Exactly $15,000","More than $240","More than $102","Less than $50","Less than what you can buy today with the money in this account","False","No",NA,"No","No",NA,2,3,2,1,2,2,4,3,"8","4","2","3","7","1","5","6","Woman",60,NA,NA,"Hawaiian or Other Pacific Islander",NA,NA,"Not Hispanic or Latino","College graduate","$100,000 or more","Not at all religious",0,0,1001.641,0,NA,NA,NA,NA,"1",NA,"1","3","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","11","12","13","5","4","3","1","8","9","10","6","7","2","5","3","1","6","7","4","2","5","1","6","3","4","7",0,0,1,"No Disclosure",1,0,0,0,0,0,"tml","6",TRUE,3000,1,FALSE,"Woman",TRUE,FALSE,60,"College Graduate/Vocational Training",FALSE,FALSE,TRUE,FALSE,"$100,000 or more",FALSE,FALSE,FALSE,TRUE,0,0,FALSE,1,"Not at all religious",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,3,3,0,6,FALSE,19,1.79175946922805,8.69968140098951,9.90353755128617,7.09090982207998,0.500775287912489,8.00670084544037,1.09861228866811
2020-04-01 12:16:03,2020-04-01 12:50:18,100,2054,"True",2020-04-01 12:50:18,"anonymous","EN",0,0,1281.402,0,7,"I want to be my own boss and take control of my life. I need to make more money in order to provide the best possible life quality for my family-something that I have not been able to do while working 8-5pm job! I'm also highly interested in health products that allow people to improve their well being and the overall vitality.",50000,55000,35000,0.95,5,"2000","More than 10 people","More than $15,000","More than $240","More than $102","More than $50","Less than what you can buy today with the money in this account","False","No",NA,"Yes","No",NA,2,2,2,6,2,2,7,3,"2","6","5","1","3","8","4","7","Man",48,NA,NA,NA,"White",NA,"Not Hispanic or Latino","Trade/technical/vocational training","$25,000 to $49,999","Very religious",0,0,222.484,0,NA,NA,NA,NA,"1",NA,"1","2","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","11","12","13","5","3","4","1","8","9","10","6","7","2","3","1","5","6","7","4","2","4","5","1","3","7","6",0,0,1,"No Disclosure",0,0,1,0,0,0,"mtl","7- Extremely Interested",TRUE,2000,1,FALSE,"Man",FALSE,TRUE,48,"College Graduate/Vocational Training",FALSE,FALSE,TRUE,FALSE,"$25,000 to $49,999",FALSE,TRUE,FALSE,FALSE,0,1,FALSE,0,"Very religious",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,NA,TRUE,2,3,1,6,TRUE,26,1.94591014905531,10.8197982842103,10.9151066458675,10.463131911492,0.667829372575655,7.60140233458373,1.6094379124341
2020-04-01 12:35:07,2020-04-01 12:54:39,100,1171,"True",2020-04-01 12:54:40,"anonymous","EN",79.481,79.481,511.127,1,1,"I suffer from social anxiety and would not be able to do a sales job.",2000,5000,0,0,1,NA,"More than 10 people","Exactly $15,000","More than $240","More than $102","More than $50","Less than what you can buy today with the money in this account","False","Yes",NA,"Yes","No",NA,2,6,2,3,7,2,4,1,"4","2","8","7","6","3","1","5","Man",44,NA,NA,NA,"White",NA,"Not Hispanic or Latino","College graduate","$25,000 to $49,999","Not at all religious",0,0,253.055,0,NA,NA,NA,NA,NA,"1","2","1","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","11","12","13","3","4","5","1","8","9","10","6","7","2","5","6","4","3","7","1","2","1","7","4","5","3","6",0,0,1,"No Disclosure",0,0,0,0,0,1,"lmt","1- No Interest At All",FALSE,NA,1,TRUE,"Man",FALSE,TRUE,44,"College Graduate/Vocational Training",FALSE,FALSE,TRUE,FALSE,"$25,000 to $49,999",FALSE,TRUE,FALSE,FALSE,0,1,FALSE,0,"Not at all religious",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,NA,TRUE,3,3,1,7,FALSE,27,0,7.60140233458373,8.5173931714189,0,0,NA,0
2020-04-01 12:34:33,2020-04-01 12:57:44,100,1390,"True",2020-04-01 12:57:44,"anonymous","EN",0,0,503.821,0,5,"I am already a self-employed worker for something I went to school for. I am not much interested in selling things on the side. Not a fan of these kind of businesses that you have to sell stuff to make money. It sounds a great idea, great business opportunity, but just not of my personal interest kind of opportunity.",5000,1e+05,1000,0.05,1,"5000","More than 10 people","Exactly $15,000","Exactly $240","More than $102","Less than $50","Exactly the same as what you can buy today with the money in this account",NA,"Yes","No","Yes","Yes","No",2,2,2,1,2,2,2,5,"5","3","6","1","7","2","8","4","Woman",41,NA,NA,NA,"White",NA,"Not Hispanic or Latino","Some college","$100,000 or more","Somewhat religious",0,0,214.603,0,NA,NA,NA,NA,"1",NA,"1","3","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","11","12","13","3","5","4","1","8","9","10","6","7","4","6","7","1","3","2","5","7","5","6","2","1","4","3",0,0,1,"No Disclosure",0,0,0,0,1,0,"ltm","5",TRUE,5000,1,FALSE,"Woman",TRUE,FALSE,41,"Some college",FALSE,TRUE,FALSE,FALSE,"$100,000 or more",FALSE,FALSE,FALSE,TRUE,0,1,FALSE,0,"Somewhat religious",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,2,1,0,3,FALSE,18,1.6094379124341,8.5173931714189,11.5129354649202,6.90875477931522,0.048790164169432,8.5173931714189,0
2020-04-01 11:27:51,2020-04-01 13:02:26,100,5675,"True",2020-04-01 13:02:26,"anonymous","EN",16.176,16.176,561.889,1,1,"The multi-level business model is not new at all. Amway, Herbalife, etc. have been doing this for quite some time now. I feel that many people have been approached by family and friends at some point to get in on some type of business such as this one, so I think it would difficult to recruit new people.",5000,10000,0,0.25,3,NA,"Exactly 10 people","Exactly $15,000","More than $240","More than $102","Exactly $50","Less than what you can buy today with the money in this account","False","Yes","No","Yes","Yes","No",7,6,2,3,2,2,6,3,"4","6","1","2","3","5","7","8","Woman",56,NA,NA,NA,"White",NA,"Not Hispanic or Latino","Some college","Less than $24,999","Somewhat religious",60.611,192.427,244.706,3,NA,NA,NA,NA,"1",NA,"3","2","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","11","12","13","3","5","4","1","8","9","10","6","7","3","7","4","5","2","1","6","3","7","2","5","1","4","6",0,0,1,"No Disclosure",0,0,0,0,1,0,"ltm","1- No Interest At All",FALSE,NA,1,FALSE,"Woman",TRUE,FALSE,56,"Some college",FALSE,TRUE,FALSE,FALSE,"Less than $24,999",TRUE,FALSE,FALSE,FALSE,0,1,FALSE,0,"Somewhat religious",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,2,3,0,5,FALSE,31,0,8.5173931714189,9.21044036697652,0,0.22314355131421,NA,1.09861228866811
2020-04-01 12:21:42,2020-04-01 13:07:22,100,2740,"True",2020-04-01 13:07:23,"anonymous","EN",0,0,665.524,0,1,"This is clearly a pyramid scheme.  Most people who join will end up losing a lot of money.  I have no interest in attending any meetings.",0,0,0,0,4,"400","More than 10 people","Exactly $15,000","Exactly $240","More than $102","Exactly $50","Less than what you can buy today with the money in this account","False","No",NA,"Yes","No",NA,2,4,2,2,2,4,2,6,"7","1","3","2","6","8","5","4","Man",34,NA,"Black or African American",NA,NA,NA,"Not Hispanic or Latino","College graduate","Less than $24,999","Not at all religious",304.283,304.283,305.973,1,NA,NA,NA,NA,NA,"1","2","1","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","11","12","13","5","4","3","1","8","9","10","6","7","7","6","3","4","2","1","5","3","4","6","7","5","2","1",0,0,1,"No Disclosure",1,0,0,0,0,0,"tml","1- No Interest At All",FALSE,400,0,TRUE,"Man",FALSE,TRUE,34,"College Graduate/Vocational Training",FALSE,FALSE,TRUE,FALSE,"Less than $24,999",TRUE,FALSE,FALSE,FALSE,1,0,FALSE,0,"Not at all religious",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,TRUE,2,3,0,5,FALSE,24,0,0,0,0,0,5.99396142730657,1.38629436111989
2020-04-01 11:09:36,2020-04-01 13:08:56,100,7159,"True",2020-04-01 13:08:56,"anonymous","EN",673.823,673.823,714.536,1,1,"It sounds like a multilevel marketing scheme that would likely end up costing me money in the short and long run. I'm not quite that stupid.",1000,15000,0,0.05,2,"5000","More than 10 people","Less than $15,000","More than $240","More than $102","Less than $50","Less than what you can buy today with the money in this account","False","Yes",NA,"Yes","No",NA,2,6,2,4,4,2,2,4,"5","6","3","2","4","8","7","1","Man",36,NA,NA,NA,"White",NA,"Not Hispanic or Latino","High school graduate","$25,000 to $49,999","Not at all religious",0,0,260.439,0,NA,NA,NA,NA,NA,"1","3","2","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","11","12","13","5","3","4","1","8","9","10","6","7","4","3","5","1","2","6","7","3","1","2","6","4","5","7",0,0,1,"No Disclosure",0,0,1,0,0,0,"mtl","1- No Interest At All",FALSE,5000,0,TRUE,"Man",FALSE,TRUE,36,"High school or less",TRUE,FALSE,FALSE,FALSE,"$25,000 to $49,999",FALSE,TRUE,FALSE,FALSE,0,1,FALSE,0,"Not at all religious",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,NA,TRUE,2,3,0,5,FALSE,26,0,6.90875477931522,9.61587214452889,0,0.048790164169432,8.5173931714189,0.693147180559945
